State,Politics,Consumer,units,Month,Cost,PercentWind,PercentSolar
New York,Blue,all sectors,cents per kilowatthour,Dec,19.82,0.05864838,0.018587025
New York,Blue,commercial,cents per kilowatthour,Jan,17.9,0.045036011,0.012763242
New York,Blue,commercial,cents per kilowatthour,Feb,18.27,0.051964637,0.019449902
New York,Blue,commercial,cents per kilowatthour,Mar,17.34,0.063825449,0.025183524
New York,Blue,commercial,cents per kilowatthour,Apr,17.44,0.061456594,0.030467446
New York,Blue,commercial,cents per kilowatthour,May,17.79,0.039577836,0.033225838
New York,Blue,commercial,cents per kilowatthour,Jun,19.48,0.040993021,0.032423359
New York,Blue,commercial,cents per kilowatthour,Jul,20.49,0.023713305,0.026915745
New York,Blue,commercial,cents per kilowatthour,Aug,20.08,0.028569049,0.030901216
New York,Blue,commercial,cents per kilowatthour,Sep,20.53,0.035625187,0.031533779
New York,Blue,commercial,cents per kilowatthour,Oct,19.11,0.054136253,0.031123277
New York,Blue,commercial,cents per kilowatthour,Nov,17.73,0.066368672,0.02166942
New York,Blue,commercial,cents per kilowatthour,Dec,18.77,0.05864838,0.018587025
New York,Blue,industrial,cents per kilowatthour,Jan,8.96,0.045036011,0.012763242
New York,Blue,industrial,cents per kilowatthour,Feb,9.06,0.051964637,0.019449902
New York,Blue,industrial,cents per kilowatthour,Mar,8.32,0.063825449,0.025183524
New York,Blue,industrial,cents per kilowatthour,Apr,7.33,0.061456594,0.030467446
New York,Blue,industrial,cents per kilowatthour,May,8.8,0.039577836,0.033225838
New York,Blue,industrial,cents per kilowatthour,Jun,9.53,0.040993021,0.032423359
New York,Blue,industrial,cents per kilowatthour,Jul,9.94,0.023713305,0.026915745
New York,Blue,industrial,cents per kilowatthour,Aug,9.83,0.028569049,0.030901216
New York,Blue,industrial,cents per kilowatthour,Sep,9.29,0.035625187,0.031533779
New York,Blue,industrial,cents per kilowatthour,Oct,9.4,0.054136253,0.031123277
New York,Blue,industrial,cents per kilowatthour,Nov,8.92,0.066368672,0.02166942
New York,Blue,industrial,cents per kilowatthour,Dec,9.78,0.05864838,0.018587025
New York,Blue,residential,cents per kilowatthour,Jan,23.45,0.045036011,0.012763242
New York,Blue,residential,cents per kilowatthour,Feb,24.24,0.051964637,0.019449902
New York,Blue,residential,cents per kilowatthour,Mar,23.65,0.063825449,0.025183524
New York,Blue,residential,cents per kilowatthour,Apr,22.97,0.061456594,0.030467446
New York,Blue,residential,cents per kilowatthour,May,23.6,0.039577836,0.033225838
New York,Blue,residential,cents per kilowatthour,Jun,24.52,0.040993021,0.032423359
New York,Blue,residential,cents per kilowatthour,Jul,25.02,0.023713305,0.026915745
New York,Blue,residential,cents per kilowatthour,Aug,25.13,0.028569049,0.030901216
New York,Blue,residential,cents per kilowatthour,Sep,24.98,0.035625187,0.031533779
New York,Blue,residential,cents per kilowatthour,Oct,24.98,0.054136253,0.031123277
New York,Blue,residential,cents per kilowatthour,Nov,24.7,0.066368672,0.02166942
New York,Blue,residential,cents per kilowatthour,Dec,24.37,0.05864838,0.018587025
North Carolina,Red,all sectors,cents per kilowatthour,Jan,11.07,0.004470939,0.051995363
North Carolina,Red,all sectors,cents per kilowatthour,Feb,12.43,0.005154639,0.080857085
North Carolina,Red,all sectors,cents per kilowatthour,Mar,11.93,0.00644684,0.104417671
North Carolina,Red,all sectors,cents per kilowatthour,Apr,11.49,0.006663026,0.125177499
North Carolina,Red,all sectors,cents per kilowatthour,May,11.14,0.002900127,0.114283125
North Carolina,Red,all sectors,cents per kilowatthour,Jun,11.24,0.002182725,0.107421266
North Carolina,Red,all sectors,cents per kilowatthour,Jul,11.51,0.002162474,0.092193469
North Carolina,Red,all sectors,cents per kilowatthour,Aug,11.48,0.001863169,0.093978238
North Carolina,Red,all sectors,cents per kilowatthour,Sep,12.08,0.003432167,0.095528649
North Carolina,Red,all sectors,cents per kilowatthour,Oct,11.91,0.003194888,0.105231629
North Carolina,Red,all sectors,cents per kilowatthour,Nov,11.87,0.004817342,0.071055801
North Carolina,Red,all sectors,cents per kilowatthour,Dec,11.63,0.006286637,0.055220457
North Carolina,Red,commercial,cents per kilowatthour,Jan,10.14,0.004470939,0.051995363
North Carolina,Red,commercial,cents per kilowatthour,Feb,11.24,0.005154639,0.080857085
North Carolina,Red,commercial,cents per kilowatthour,Mar,10.65,0.00644684,0.104417671
North Carolina,Red,commercial,cents per kilowatthour,Apr,10.55,0.006663026,0.125177499
North Carolina,Red,commercial,cents per kilowatthour,May,10.15,0.002900127,0.114283125
North Carolina,Red,commercial,cents per kilowatthour,Jun,10.22,0.002182725,0.107421266
North Carolina,Red,commercial,cents per kilowatthour,Jul,10.32,0.002162474,0.092193469
North Carolina,Red,commercial,cents per kilowatthour,Aug,10.25,0.001863169,0.093978238
North Carolina,Red,commercial,cents per kilowatthour,Sep,10.91,0.003432167,0.095528649
North Carolina,Red,commercial,cents per kilowatthour,Oct,10.94,0.003194888,0.105231629
North Carolina,Red,commercial,cents per kilowatthour,Nov,10.73,0.004817342,0.071055801
North Carolina,Red,commercial,cents per kilowatthour,Dec,10.92,0.006286637,0.055220457
North Carolina,Red,industrial,cents per kilowatthour,Jan,7.33,0.004470939,0.051995363
North Carolina,Red,industrial,cents per kilowatthour,Feb,8.26,0.005154639,0.080857085
North Carolina,Red,industrial,cents per kilowatthour,Mar,7.72,0.00644684,0.104417671
North Carolina,Red,industrial,cents per kilowatthour,Apr,7.49,0.006663026,0.125177499
North Carolina,Red,industrial,cents per kilowatthour,May,7.38,0.002900127,0.114283125
North Carolina,Red,industrial,cents per kilowatthour,Jun,7.61,0.002182725,0.107421266
North Carolina,Red,industrial,cents per kilowatthour,Jul,7.74,0.002162474,0.092193469
North Carolina,Red,industrial,cents per kilowatthour,Aug,7.69,0.001863169,0.093978238
North Carolina,Red,industrial,cents per kilowatthour,Sep,8,0.003432167,0.095528649
North Carolina,Red,industrial,cents per kilowatthour,Oct,7.72,0.003194888,0.105231629
North Carolina,Red,industrial,cents per kilowatthour,Nov,7.65,0.004817342,0.071055801
North Carolina,Red,industrial,cents per kilowatthour,Dec,7.72,0.006286637,0.055220457
North Carolina,Red,residential,cents per kilowatthour,Jan,12.83,0.004470939,0.051995363
North Carolina,Red,residential,cents per kilowatthour,Feb,14.87,0.005154639,0.080857085
North Carolina,Red,residential,cents per kilowatthour,Mar,15.34,0.00644684,0.104417671
North Carolina,Red,residential,cents per kilowatthour,Apr,14.7,0.006663026,0.125177499
North Carolina,Red,residential,cents per kilowatthour,May,13.9,0.002900127,0.114283125
North Carolina,Red,residential,cents per kilowatthour,Jun,13.43,0.002182725,0.107421266
North Carolina,Red,residential,cents per kilowatthour,Jul,13.65,0.002162474,0.092193469
North Carolina,Red,residential,cents per kilowatthour,Aug,13.9,0.001863169,0.093978238
North Carolina,Red,residential,cents per kilowatthour,Sep,14.85,0.003432167,0.095528649
North Carolina,Red,residential,cents per kilowatthour,Oct,15.22,0.003194888,0.105231629
North Carolina,Red,residential,cents per kilowatthour,Nov,14.85,0.004817342,0.071055801
North Carolina,Red,residential,cents per kilowatthour,Dec,13.49,0.006286637,0.055220457
North Dakota,Red,all sectors,cents per kilowatthour,Jan,8.1,0.29331652,0
North Dakota,Red,all sectors,cents per kilowatthour,Feb,8.1,0.352370391,0
North Dakota,Red,all sectors,cents per kilowatthour,Mar,7.96,0.373513085,0
North Dakota,Red,all sectors,cents per kilowatthour,Apr,7.93,0.466821886,0
North Dakota,Red,all sectors,cents per kilowatthour,May,8.04,0.388871522,0
North Dakota,Red,all sectors,cents per kilowatthour,Jun,8.24,0.357350378,0
North Dakota,Red,all sectors,cents per kilowatthour,Jul,8.29,0.215157536,0
North Dakota,Red,all sectors,cents per kilowatthour,Aug,8.11,0.287327824,0
North Dakota,Red,all sectors,cents per kilowatthour,Sep,7.93,0.367378521,0
North Dakota,Red,all sectors,cents per kilowatthour,Oct,7.76,0.400828893,0
North Dakota,Red,all sectors,cents per kilowatthour,Nov,7.78,0.353351206,0
North Dakota,Red,all sectors,cents per kilowatthour,Dec,7.83,0.347012239,0
North Dakota,Red,commercial,cents per kilowatthour,Jan,7.68,0.29331652,0
North Dakota,Red,commercial,cents per kilowatthour,Feb,7.57,0.352370391,0
North Dakota,Red,commercial,cents per kilowatthour,Mar,7.29,0.373513085,0
North Dakota,Red,commercial,cents per kilowatthour,Apr,7.13,0.466821886,0
North Dakota,Red,commercial,cents per kilowatthour,May,7.22,0.388871522,0
North Dakota,Red,commercial,cents per kilowatthour,Jun,7.32,0.357350378,0
North Dakota,Red,commercial,cents per kilowatthour,Jul,7.53,0.215157536,0
North Dakota,Red,commercial,cents per kilowatthour,Aug,7.18,0.287327824,0
North Dakota,Red,commercial,cents per kilowatthour,Sep,6.85,0.367378521,0
North Dakota,Red,commercial,cents per kilowatthour,Oct,6.74,0.400828893,0
North Dakota,Red,commercial,cents per kilowatthour,Nov,6.82,0.353351206,0
North Dakota,Red,commercial,cents per kilowatthour,Dec,7.18,0.347012239,0
North Dakota,Red,industrial,cents per kilowatthour,Jan,7.43,0.29331652,0
North Dakota,Red,industrial,cents per kilowatthour,Feb,7.46,0.352370391,0
North Dakota,Red,industrial,cents per kilowatthour,Mar,7.43,0.373513085,0
North Dakota,Red,industrial,cents per kilowatthour,Apr,7.42,0.466821886,0
North Dakota,Red,industrial,cents per kilowatthour,May,7.35,0.388871522,0
North Dakota,Red,industrial,cents per kilowatthour,Jun,7.51,0.357350378,0
North Dakota,Red,industrial,cents per kilowatthour,Jul,7.36,0.215157536,0
North Dakota,Red,industrial,cents per kilowatthour,Aug,7.39,0.287327824,0
North Dakota,Red,industrial,cents per kilowatthour,Sep,7.38,0.367378521,0
North Dakota,Red,industrial,cents per kilowatthour,Oct,7.4,0.400828893,0
North Dakota,Red,industrial,cents per kilowatthour,Nov,7.31,0.353351206,0
North Dakota,Red,industrial,cents per kilowatthour,Dec,7.23,0.347012239,0
North Dakota,Red,residential,cents per kilowatthour,Jan,9.94,0.29331652,0
North Dakota,Red,residential,cents per kilowatthour,Feb,10.52,0.352370391,0
North Dakota,Red,residential,cents per kilowatthour,Mar,10.5,0.373513085,0
North Dakota,Red,residential,cents per kilowatthour,Apr,11.38,0.466821886,0
North Dakota,Red,residential,cents per kilowatthour,May,13.08,0.388871522,0
North Dakota,Red,residential,cents per kilowatthour,Jun,13.65,0.357350378,0
North Dakota,Red,residential,cents per kilowatthour,Jul,12.92,0.215157536,0
North Dakota,Red,residential,cents per kilowatthour,Aug,12.72,0.287327824,0
North Dakota,Red,residential,cents per kilowatthour,Sep,12.84,0.367378521,0
North Dakota,Red,residential,cents per kilowatthour,Oct,12.06,0.400828893,0
North Dakota,Red,residential,cents per kilowatthour,Nov,11.3,0.353351206,0
North Dakota,Red,residential,cents per kilowatthour,Dec,10.21,0.347012239,0
Ohio,Red,all sectors,cents per kilowatthour,Jan,11.5,0.021147589,0.006506951
Ohio,Red,all sectors,cents per kilowatthour,Feb,11.41,0.024604098,0.020041156
Ohio,Red,all sectors,cents per kilowatthour,Mar,11.21,0.032832659,0.023685731
Ohio,Red,all sectors,cents per kilowatthour,Apr,11.2,0.032451679,0.032349949
Ohio,Red,all sectors,cents per kilowatthour,May,11,0.016818566,0.035892136
Ohio,Red,all sectors,cents per kilowatthour,Jun,11.31,0.016259524,0.03738905
Ohio,Red,all sectors,cents per kilowatthour,Jul,11.6,0.008082558,0.038608645
Ohio,Red,all sectors,cents per kilowatthour,Aug,11.52,0.007299808,0.035761687
Ohio,Red,all sectors,cents per kilowatthour,Sep,11.36,0.011510791,0.035886585
Ohio,Red,all sectors,cents per kilowatthour,Oct,11.3,0.020808323,0.041816727
Ohio,Red,all sectors,cents per kilowatthour,Nov,11.39,0.026294241,0.020198344
Ohio,Red,all sectors,cents per kilowatthour,Dec,11.64,0.024144415,0.014667168
Ohio,Red,commercial,cents per kilowatthour,Jan,10.51,0.021147589,0.006506951
Ohio,Red,commercial,cents per kilowatthour,Feb,11.19,0.024604098,0.020041156
Ohio,Red,commercial,cents per kilowatthour,Mar,11.24,0.032832659,0.023685731
Ohio,Red,commercial,cents per kilowatthour,Apr,10.72,0.032451679,0.032349949
Ohio,Red,commercial,cents per kilowatthour,May,10.43,0.016818566,0.035892136
Ohio,Red,commercial,cents per kilowatthour,Jun,10.47,0.016259524,0.03738905
Ohio,Red,commercial,cents per kilowatthour,Jul,10.59,0.008082558,0.038608645
Ohio,Red,commercial,cents per kilowatthour,Aug,10.73,0.007299808,0.035761687
Ohio,Red,commercial,cents per kilowatthour,Sep,11.07,0.011510791,0.035886585
Ohio,Red,commercial,cents per kilowatthour,Oct,10.91,0.020808323,0.041816727
Ohio,Red,commercial,cents per kilowatthour,Nov,10.9,0.026294241,0.020198344
Ohio,Red,commercial,cents per kilowatthour,Dec,10.68,0.024144415,0.014667168
Ohio,Red,industrial,cents per kilowatthour,Jan,7.22,0.021147589,0.006506951
Ohio,Red,industrial,cents per kilowatthour,Feb,6.94,0.024604098,0.020041156
Ohio,Red,industrial,cents per kilowatthour,Mar,6.8,0.032832659,0.023685731
Ohio,Red,industrial,cents per kilowatthour,Apr,6.83,0.032451679,0.032349949
Ohio,Red,industrial,cents per kilowatthour,May,6.91,0.016818566,0.035892136
Ohio,Red,industrial,cents per kilowatthour,Jun,7.03,0.016259524,0.03738905
Ohio,Red,industrial,cents per kilowatthour,Jul,7.31,0.008082558,0.038608645
Ohio,Red,industrial,cents per kilowatthour,Aug,7.26,0.007299808,0.035761687
Ohio,Red,industrial,cents per kilowatthour,Sep,7.16,0.011510791,0.035886585
Ohio,Red,industrial,cents per kilowatthour,Oct,7.31,0.020808323,0.041816727
Ohio,Red,industrial,cents per kilowatthour,Nov,7.63,0.026294241,0.020198344
Ohio,Red,industrial,cents per kilowatthour,Dec,7.51,0.024144415,0.014667168
Ohio,Red,residential,cents per kilowatthour,Jan,15.61,0.021147589,0.006506951
Ohio,Red,residential,cents per kilowatthour,Feb,15.73,0.024604098,0.020041156
Ohio,Red,residential,cents per kilowatthour,Mar,16.28,0.032832659,0.023685731
Ohio,Red,residential,cents per kilowatthour,Apr,16.73,0.032451679,0.032349949
Ohio,Red,residential,cents per kilowatthour,May,16.64,0.016818566,0.035892136
Ohio,Red,residential,cents per kilowatthour,Jun,15.9,0.016259524,0.03738905
Ohio,Red,residential,cents per kilowatthour,Jul,15.83,0.008082558,0.038608645
Ohio,Red,residential,cents per kilowatthour,Aug,15.81,0.007299808,0.035761687
Ohio,Red,residential,cents per kilowatthour,Sep,15.82,0.011510791,0.035886585
Ohio,Red,residential,cents per kilowatthour,Oct,16.63,0.020808323,0.041816727
Ohio,Red,residential,cents per kilowatthour,Nov,16.56,0.026294241,0.020198344
Ohio,Red,residential,cents per kilowatthour,Dec,15.98,0.024144415,0.014667168
Oklahoma,Red,all sectors,cents per kilowatthour,Jan,8.91,0.324868232,0.000479157
Oklahoma,Red,all sectors,cents per kilowatthour,Feb,8.19,0.551370895,0.000753239
Oklahoma,Red,all sectors,cents per kilowatthour,Mar,7.87,0.561733071,0.001060445
Oklahoma,Red,all sectors,cents per kilowatthour,Apr,8.22,0.525219743,0.001081812
Oklahoma,Red,all sectors,cents per kilowatthour,May,8.14,0.398204761,0.004423052
Oklahoma,Red,all sectors,cents per kilowatthour,Jun,9.57,0.380438411,0.004673417
Oklahoma,Red,all sectors,cents per kilowatthour,Jul,9.84,0.318704729,0.004793353
Oklahoma,Red,all sectors,cents per kilowatthour,Aug,9.89,0.289960965,0.004403964
Oklahoma,Red,all sectors,cents per kilowatthour,Sep,10.32,0.320910973,0.00510697
Oklahoma,Red,all sectors,cents per kilowatthour,Oct,9.78,0.459085933,0.004652436
Oklahoma,Red,all sectors,cents per kilowatthour,Nov,8.52,0.457394711,0.002798377
Oklahoma,Red,all sectors,cents per kilowatthour,Dec,8.61,0.451691147,0.002290796
Oklahoma,Red,commercial,cents per kilowatthour,Jan,9.22,0.324868232,0.000479157
Oklahoma,Red,commercial,cents per kilowatthour,Feb,8.21,0.551370895,0.000753239
Oklahoma,Red,commercial,cents per kilowatthour,Mar,7.72,0.561733071,0.001060445
Oklahoma,Red,commercial,cents per kilowatthour,Apr,8.15,0.525219743,0.001081812
Oklahoma,Red,commercial,cents per kilowatthour,May,8.04,0.398204761,0.004423052
Oklahoma,Red,commercial,cents per kilowatthour,Jun,9.55,0.380438411,0.004673417
Oklahoma,Red,commercial,cents per kilowatthour,Jul,9.37,0.318704729,0.004793353
Oklahoma,Red,commercial,cents per kilowatthour,Aug,9.52,0.289960965,0.004403964
Oklahoma,Red,commercial,cents per kilowatthour,Sep,10.11,0.320910973,0.00510697
Oklahoma,Red,commercial,cents per kilowatthour,Oct,9.71,0.459085933,0.004652436
Oklahoma,Red,commercial,cents per kilowatthour,Nov,8.27,0.457394711,0.002798377
Oklahoma,Red,commercial,cents per kilowatthour,Dec,8.48,0.451691147,0.002290796
Oklahoma,Red,industrial,cents per kilowatthour,Jan,6.43,0.324868232,0.000479157
Oklahoma,Red,industrial,cents per kilowatthour,Feb,5.21,0.551370895,0.000753239
Oklahoma,Red,industrial,cents per kilowatthour,Mar,4.98,0.561733071,0.001060445
Oklahoma,Red,industrial,cents per kilowatthour,Apr,5.24,0.525219743,0.001081812
Oklahoma,Red,industrial,cents per kilowatthour,May,5.19,0.398204761,0.004423052
Oklahoma,Red,industrial,cents per kilowatthour,Jun,6.12,0.380438411,0.004673417
Oklahoma,Red,industrial,cents per kilowatthour,Jul,6.18,0.318704729,0.004793353
Oklahoma,Red,industrial,cents per kilowatthour,Aug,6.19,0.289960965,0.004403964
Oklahoma,Red,industrial,cents per kilowatthour,Sep,6.42,0.320910973,0.00510697
Oklahoma,Red,industrial,cents per kilowatthour,Oct,6.21,0.459085933,0.004652436
Oklahoma,Red,industrial,cents per kilowatthour,Nov,5.44,0.457394711,0.002798377
Oklahoma,Red,industrial,cents per kilowatthour,Dec,5.65,0.451691147,0.002290796
Oklahoma,Red,residential,cents per kilowatthour,Jan,10.46,0.324868232,0.000479157
Oklahoma,Red,residential,cents per kilowatthour,Feb,11.12,0.551370895,0.000753239
Oklahoma,Red,residential,cents per kilowatthour,Mar,11.64,0.561733071,0.001060445
Oklahoma,Red,residential,cents per kilowatthour,Apr,12.25,0.525219743,0.001081812
Oklahoma,Red,residential,cents per kilowatthour,May,11.51,0.398204761,0.004423052
Oklahoma,Red,residential,cents per kilowatthour,Jun,12.2,0.380438411,0.004673417
